"punt_global","cole_depto_ubicacion"
"221","BOGOTÁ"
"221","BOGOTÁ"
"170","ATLANTICO"
"170","ATLANTICO"
"221","ARAUCA"
"221","ARAUCA"
"162","MAGDALENA"
"162","MAGDALENA"
"236","CORDOBA"
"236","CORDOBA"
"202","SANTANDER"
"202","SANTANDER"
"241","NORTE SANTANDER"
"241","NORTE SANTANDER"
"245","ANTIOQUIA"
"245","ANTIOQUIA"
"241","PUTUMAYO"
"241","PUTUMAYO"
"312","ATLANTICO"
"312","ATLANTICO"
"252","BOLIVAR"
"252","BOLIVAR"
"193","QUINDIO"
"193","QUINDIO"
"252","CASANARE"
"252","CASANARE"
"276","META"
"276","META"
"325","VALLE"
"260","NARIÑO"
"260","NARIÑO"
"311","TOLIMA"
"311","TOLIMA"
"206","ATLANTICO"
"206","ATLANTICO"
"295","CAQUETA"
"295","CAQUETA"
"236","ANTIOQUIA"
"236","ANTIOQUIA"
"256","BOGOTÁ"
"256","BOGOTÁ"
"284","CORDOBA"
"284","CORDOBA"
"243","SANTANDER"
"243","SANTANDER"
"272","CUNDINAMARCA"
"272","CUNDINAMARCA"
"197","NARIÑO"
"197","NARIÑO"
"232","BOGOTÁ"
"232","BOGOTÁ"
"173","CAUCA"
"173","CAUCA"
"288","BOLIVAR"
"288","BOLIVAR"
"308","META"
"308","META"
"221","BOLIVAR"
"221","BOLIVAR"
"204","TOLIMA"
"204","TOLIMA"
"233","ANTIOQUIA"
"233","ANTIOQUIA"
"232","CUNDINAMARCA"
"232","CUNDINAMARCA"
"273","BOGOTÁ"
"273","BOGOTÁ"
"254","META"
"254","META"
"229","BOLIVAR"
"229","BOLIVAR"
"238","TOLIMA"
"238","TOLIMA"
"304","NORTE SANTANDER"
"304","NORTE SANTANDER"
"298","VALLE"
"209","NARIÑO"
"209","NARIÑO"
"269","SANTANDER"
"269","SANTANDER"
"264","QUINDIO"
"264","QUINDIO"
"165","ANTIOQUIA"
"165","ANTIOQUIA"
"189","SUCRE"
"189","SUCRE"
"272","BOGOTÁ"
"272","BOGOTÁ"
"307","CASANARE"
"307","CASANARE"
"273","VALLE"
"273","VALLE"
"271","VALLE"
"271","VALLE"
"203","BOLIVAR"
"203","BOLIVAR"
"167","LA GUAJIRA"
"167","LA GUAJIRA"
"268","MAGDALENA"
"268","MAGDALENA"
"264","SANTANDER"
"264","SANTANDER"
"285","VALLE"
"192","NARIÑO"
"192","NARIÑO"
"188","BOGOTÁ"
"188","BOGOTÁ"
"273","SANTANDER"
"273","SANTANDER"
"235","QUINDIO"
"235","QUINDIO"
"202","NARIÑO"
"202","NARIÑO"
"312","VALLE"
"312","VALLE"
"262","NARIÑO"
"262","NARIÑO"
"177","CORDOBA"
"177","CORDOBA"
"280","CUNDINAMARCA"
"280","CUNDINAMARCA"
"197","LA GUAJIRA"
"197","LA GUAJIRA"
"249","HUILA"
"249","HUILA"
"288","ANTIOQUIA"
"288","ANTIOQUIA"
"215","CORDOBA"
"215","CORDOBA"
"267","CASANARE"
"267","CASANARE"
"293","ANTIOQUIA"
"293","ANTIOQUIA"
"332","ANTIOQUIA"
"332","ANTIOQUIA"
"196","CAUCA"
"196","CAUCA"
"233","TOLIMA"
"233","TOLIMA"
"252","VICHADA"
"252","VICHADA"
"230","BOLIVAR"
"230","BOLIVAR"
"314","CASANARE"
"314","CASANARE"
"178","CALDAS"
"178","CALDAS"
"321","NARIÑO"
"321","NARIÑO"
"336","NARIÑO"
"336","NARIÑO"
"235","CUNDINAMARCA"
"235","CUNDINAMARCA"
"284","ANTIOQUIA"
"284","ANTIOQUIA"
"170","NARIÑO"
"170","NARIÑO"
"223","BOGOTÁ"
"223","BOGOTÁ"
"228","CESAR"
"228","CESAR"
"268","ANTIOQUIA"
"268","ANTIOQUIA"
"208","CESAR"
"208","CESAR"
"267","BOGOTÁ"
"267","BOGOTÁ"
"168","NORTE SANTANDER"
"168","NORTE SANTANDER"
"283","HUILA"
"283","HUILA"
"210","ATLANTICO"
"210","ATLANTICO"
"300","BOGOTÁ"
"300","BOGOTÁ"
"217","NARIÑO"
"217","NARIÑO"
"321","VALLE"
"228","BOGOTÁ"
"228","BOGOTÁ"
"278","CORDOBA"
"278","CORDOBA"
"246","CESAR"
"246","CESAR"
"243","CUNDINAMARCA"
"243","CUNDINAMARCA"
"219","BOGOTÁ"
"219","BOGOTÁ"
"217","SUCRE"
"217","SUCRE"
"266","RISARALDA"
"266","RISARALDA"
"215","TOLIMA"
"215","TOLIMA"
"300","BOGOTÁ"
"300","BOGOTÁ"
"205","BOGOTÁ"
"205","BOGOTÁ"
"168","CAUCA"
"168","CAUCA"
"363","CAQUETA"
"363","CAQUETA"
"264","CORDOBA"
"264","CORDOBA"
"231","ANTIOQUIA"
"231","ANTIOQUIA"
"280","CESAR"
"280","CESAR"
"198","HUILA"
"198","HUILA"
"183","CESAR"
"183","CESAR"
"234","CORDOBA"
"234","CORDOBA"
"270","NARIÑO"
"270","NARIÑO"
"275","NARIÑO"
"275","NARIÑO"
"158","CALDAS"
"158","CALDAS"
"219","SANTANDER"
"219","SANTANDER"
"294","BOYACA"
"294","BOYACA"
"261","BOGOTÁ"
"203","BOGOTÁ"
"203","BOGOTÁ"
"336","VALLE"
"336","VALLE"
"262","LA GUAJIRA"
"262","LA GUAJIRA"
"175","VALLE"
"175","VALLE"
"248","BOGOTÁ"
"248","BOGOTÁ"
"199","CUNDINAMARCA"
"199","CUNDINAMARCA"
"295","QUINDIO"
"295","QUINDIO"
"248","CAUCA"
"248","CAUCA"
"163","LA GUAJIRA"
"163","LA GUAJIRA"
"257","ATLANTICO"
"257","ATLANTICO"
"159","TOLIMA"
"159","TOLIMA"
"168","MAGDALENA"
"168","MAGDALENA"
"290","CAUCA"
"290","CAUCA"
"243","VALLE"
"243","VALLE"
"309","HUILA"
"309","HUILA"
"228","ANTIOQUIA"
"228","ANTIOQUIA"
"203","MAGDALENA"
"203","MAGDALENA"
"255","NORTE SANTANDER"
"255","NORTE SANTANDER"
"293","SANTANDER"
"293","SANTANDER"
"280","BOLIVAR"
"280","BOLIVAR"
"303","CAQUETA"
"303","CAQUETA"
"286","ANTIOQUIA"
"286","ANTIOQUIA"
"310","SANTANDER"
"310","SANTANDER"
"183","MAGDALENA"
"183","MAGDALENA"
"157","MAGDALENA"
"157","MAGDALENA"
"216","ANTIOQUIA"
"216","ANTIOQUIA"
"189","GUAVIARE"
"189","GUAVIARE"
"260","SUCRE"
"260","SUCRE"
"300","BOGOTÁ"
"300","BOGOTÁ"
"154","CAUCA"
"154","CAUCA"
"402","SUCRE"
"402","SUCRE"
"238","CESAR"
"238","CESAR"
"278","CALDAS"
"278","CALDAS"
"267","ANTIOQUIA"
"267","ANTIOQUIA"
"204","RISARALDA"
"204","RISARALDA"
"230","VALLE"
"230","VALLE"
"172","TOLIMA"
"172","TOLIMA"
"258","BOLIVAR"
"258","BOLIVAR"
"179","CESAR"
"179","CESAR"
"264","BOGOTÁ"
"264","BOGOTÁ"
"188","ANTIOQUIA"
"188","ANTIOQUIA"
"294","CESAR"
"294","CESAR"
"169","VALLE"
"169","VALLE"
"240","CALDAS"
"240","CALDAS"
"200","HUILA"
"200","HUILA"
"156","BOYACA"
"156","BOYACA"
"231","ANTIOQUIA"
"231","ANTIOQUIA"
"223","NORTE SANTANDER"
"223","NORTE SANTANDER"
"233","BOGOTÁ"
"233","BOGOTÁ"
"148","CHOCO"
"148","CHOCO"
"313","PUTUMAYO"
"313","PUTUMAYO"
"212","ANTIOQUIA"
"212","ANTIOQUIA"
"215","CAQUETA"
"215","CAQUETA"
"245","TOLIMA"
"245","TOLIMA"
"212","PUTUMAYO"
"212","PUTUMAYO"
"260","ANTIOQUIA"
"260","ANTIOQUIA"
"243","CUNDINAMARCA"
"243","CUNDINAMARCA"
"305","ATLANTICO"
"305","ATLANTICO"
"241","CAUCA"
"241","CAUCA"
"298","NORTE SANTANDER"
"298","NORTE SANTANDER"
"266","CAUCA"
"266","CAUCA"
"240","ATLANTICO"
"240","ATLANTICO"
"288","SANTANDER"
"288","SANTANDER"
"242","META"
"242","META"
"287","CESAR"
"287","CESAR"
"286","CUNDINAMARCA"
"286","CUNDINAMARCA"
"196","ANTIOQUIA"
"196","ANTIOQUIA"
"284","BOGOTÁ"
"284","BOGOTÁ"
"267","BOYACA"
"267","BOYACA"
"176","VALLE"
"176","VALLE"
"308","RISARALDA"
"308","RISARALDA"
"284","TOLIMA"
"284","TOLIMA"
"327","RISARALDA"
"327","RISARALDA"
"202","ANTIOQUIA"
"202","ANTIOQUIA"
"240","VALLE"
"240","VALLE"
"240","VALLE"
"240","VALLE"
"233","BOLIVAR"
"233","BOLIVAR"
"283","BOLIVAR"
"283","BOLIVAR"
"265","NARIÑO"
"265","NARIÑO"
"192","NORTE SANTANDER"
"192","NORTE SANTANDER"
"298","BOGOTÁ"
"298","BOGOTÁ"
"287","ANTIOQUIA"
"287","ANTIOQUIA"
"243","CASANARE"
"243","CASANARE"
"208","META"
"208","META"
"259","ANTIOQUIA"
"259","ANTIOQUIA"
"259","ANTIOQUIA"
"259","ANTIOQUIA"
"254","LA GUAJIRA"
"254","LA GUAJIRA"
"183","NARIÑO"
"183","NARIÑO"
"182","CAUCA"
"182","CAUCA"
"206","VALLE"
"206","VALLE"
"182","MAGDALENA"
"182","MAGDALENA"
"205","ATLANTICO"
"205","ATLANTICO"
"306","BOGOTÁ"
"306","BOGOTÁ"
"200","BOGOTÁ"
"200","BOGOTÁ"
"158","BOLIVAR"
"158","BOLIVAR"
"239","CORDOBA"
"239","CORDOBA"
"234","BOGOTÁ"
"234","BOGOTÁ"
"195","BOLIVAR"
"195","BOLIVAR"
"256","VALLE"
"256","VALLE"
"164","BOYACA"
"164","BOYACA"
"172","TOLIMA"
"172","TOLIMA"
"265","NARIÑO"
"265","NARIÑO"
"224","SAN ANDRES"
"224","SAN ANDRES"
"234","BOGOTÁ"
"234","BOGOTÁ"
"308","CAQUETA"
"308","CAQUETA"
"262","TOLIMA"
"262","TOLIMA"
"207","MAGDALENA"
"207","MAGDALENA"
"298","BOLIVAR"
"298","BOLIVAR"
"230","VALLE"
"230","VALLE"
"200","VALLE"
"200","VALLE"
"164","MAGDALENA"
"164","MAGDALENA"
"193","CAUCA"
"193","CAUCA"
"203","CUNDINAMARCA"
"203","CUNDINAMARCA"
"237","CUNDINAMARCA"
"237","CUNDINAMARCA"
"224","CORDOBA"
"224","CORDOBA"
"217","CAUCA"
"217","CAUCA"
"345","TOLIMA"
"345","TOLIMA"
"175","BOLIVAR"
"175","BOLIVAR"
"201","CUNDINAMARCA"
"201","CUNDINAMARCA"
"250","SUCRE"
"250","SUCRE"
"282","BOYACA"
"282","BOYACA"
"222","SANTANDER"
"222","SANTANDER"
"146","CAUCA"
"146","CAUCA"
"220","CESAR"
"220","CESAR"
"255","ARAUCA"
"255","ARAUCA"
"320","SANTANDER"
"320","SANTANDER"
"190","META"
"190","META"
"255","VALLE"
"255","VALLE"
"312","ARAUCA"
"312","ARAUCA"
"256","BOLIVAR"
"256","BOLIVAR"
"265","SANTANDER"
"265","SANTANDER"
"318","HUILA"
"318","HUILA"
"226","SANTANDER"
"226","SANTANDER"
"290","ANTIOQUIA"
"290","ANTIOQUIA"
"279","BOGOTÁ"
"279","BOGOTÁ"
"294","NORTE SANTANDER"
"294","NORTE SANTANDER"
"298","TOLIMA"
"298","TOLIMA"
"199","ANTIOQUIA"
"199","ANTIOQUIA"
"287","NORTE SANTANDER"
"287","NORTE SANTANDER"
"312","ANTIOQUIA"
"312","ANTIOQUIA"
"235","VALLE"
"235","VALLE"
"263","ANTIOQUIA"
"263","ANTIOQUIA"
"322","RISARALDA"
"322","RISARALDA"
"262","ATLANTICO"
"262","ATLANTICO"
"218","TOLIMA"
"218","TOLIMA"
"212","TOLIMA"
"212","TOLIMA"
"185","ANTIOQUIA"
"185","ANTIOQUIA"
"185","ANTIOQUIA"
"185","ANTIOQUIA"
"221","BOYACA"
"221","BOYACA"
"244","BOGOTÁ"
"244","BOGOTÁ"
"336","CUNDINAMARCA"
"336","CUNDINAMARCA"
"177","ANTIOQUIA"
"177","ANTIOQUIA"
"277","HUILA"
"277","HUILA"
"257","CAUCA"
"257","CAUCA"
"249","CORDOBA"
"249","CORDOBA"
"210","BOLIVAR"
"210","BOLIVAR"
"342","VALLE"
"342","VALLE"
"218","TOLIMA"
"218","TOLIMA"
"245","RISARALDA"
"245","RISARALDA"
"178","BOLIVAR"
"178","BOLIVAR"
"245","CAUCA"
"245","CAUCA"
"269","ANTIOQUIA"
"269","ANTIOQUIA"
"215","MAGDALENA"
"215","MAGDALENA"
"338","HUILA"
"338","HUILA"
"273","BOGOTÁ"
"273","BOGOTÁ"
"243","VALLE"
"243","VALLE"
"246","VALLE"
"246","VALLE"
"313","RISARALDA"
"313","RISARALDA"
"223","BOYACA"
"223","BOYACA"
"237","META"
"237","META"
"219","CUNDINAMARCA"
"219","CUNDINAMARCA"
"217","CESAR"
"217","CESAR"
"300","CALDAS"
"300","CALDAS"
"227","ANTIOQUIA"
"227","ANTIOQUIA"
"260","CORDOBA"
"260","CORDOBA"
"204","LA GUAJIRA"
"204","LA GUAJIRA"
"260","RISARALDA"
"260","RISARALDA"
"290","SANTANDER"
"290","SANTANDER"
"215","BOLIVAR"
"215","BOLIVAR"
"244","PUTUMAYO"
"244","PUTUMAYO"
"229","VALLE"
"229","VALLE"
"215","VALLE"
"215","VALLE"
"288","BOGOTÁ"
"288","BOGOTÁ"
"237","ANTIOQUIA"
"237","ANTIOQUIA"
"273","CUNDINAMARCA"
"273","CUNDINAMARCA"
"215","VALLE"
"215","VALLE"
"246","NARIÑO"
"246","NARIÑO"
"157","ATLANTICO"
"157","ATLANTICO"
"209","VALLE"
"209","VALLE"
"263","CASANARE"
"263","CASANARE"
"197","MAGDALENA"
"197","MAGDALENA"
"193","HUILA"
"193","HUILA"
"232","CORDOBA"
"232","CORDOBA"
"210","MAGDALENA"
"210","MAGDALENA"
"338","ARAUCA"
"338","ARAUCA"
"281","CAUCA"
"281","CAUCA"
"276","ANTIOQUIA"
"276","ANTIOQUIA"
"187","ATLANTICO"
"187","ATLANTICO"
"240","MAGDALENA"
"240","MAGDALENA"
"267","BOYACA"
"267","BOYACA"
"210","CORDOBA"
"210","CORDOBA"
"264","BOLIVAR"
"264","BOLIVAR"
"270","CUNDINAMARCA"
"270","CUNDINAMARCA"
"251","ANTIOQUIA"
"251","ANTIOQUIA"
"251","ANTIOQUIA"
"251","ANTIOQUIA"
"283","ANTIOQUIA"
"283","ANTIOQUIA"
"191","MAGDALENA"
"191","MAGDALENA"
"326","CALDAS"
"326","CALDAS"
"262","MAGDALENA"
"262","MAGDALENA"
"236","TOLIMA"
"236","TOLIMA"
"299","BOLIVAR"
"299","BOLIVAR"
"357","HUILA"
"357","HUILA"
"191","META"
"191","META"
"209","NARIÑO"
"209","NARIÑO"
"237","VALLE"
"237","VALLE"
"172","MAGDALENA"
"172","MAGDALENA"
"247","BOGOTÁ"
"247","BOGOTÁ"
"260","SAN ANDRES"
"260","SAN ANDRES"
"233","CALDAS"
"233","CALDAS"
"225","ANTIOQUIA"
"225","ANTIOQUIA"
"230","ANTIOQUIA"
"230","ANTIOQUIA"
"189","VALLE"
"189","VALLE"
"223","META"
"223","META"
"209","MAGDALENA"
"209","MAGDALENA"
"170","BOLIVAR"
"170","BOLIVAR"
"284","CUNDINAMARCA"
"284","CUNDINAMARCA"
"276","CAQUETA"
"276","CAQUETA"
"313","CASANARE"
"313","CASANARE"
"170","VALLE"
"170","VALLE"
"246","PUTUMAYO"
"246","PUTUMAYO"
"305","CORDOBA"
"305","CORDOBA"
"270","ATLANTICO"
"270","ATLANTICO"
"281","META"
"281","META"
"266","RISARALDA"
"266","RISARALDA"
"199","CUNDINAMARCA"
"199","CUNDINAMARCA"
"257","ATLANTICO"
"257","ATLANTICO"
"247","CESAR"
"247","CESAR"
"253","CHOCO"
"253","CHOCO"
"237","SANTANDER"
"237","SANTANDER"
"281","CASANARE"
"281","CASANARE"
"291","QUINDIO"
"291","QUINDIO"
"201","CORDOBA"
"201","CORDOBA"
"266","TOLIMA"
"266","TOLIMA"
"227","BOLIVAR"
"227","BOLIVAR"
"197","ANTIOQUIA"
"197","ANTIOQUIA"
"283","CORDOBA"
"283","CORDOBA"
"283","CORDOBA"
"283","CORDOBA"
"207","CORDOBA"
"207","CORDOBA"
"202","BOGOTÁ"
"202","BOGOTÁ"
"323","CALDAS"
"323","CALDAS"
"341","NORTE SANTANDER"
"341","NORTE SANTANDER"
"244","CALDAS"
"244","CALDAS"
"163","CESAR"
"163","CESAR"
"297","RISARALDA"
"297","RISARALDA"
"268","CAUCA"
"268","CAUCA"
"192","CORDOBA"
"192","CORDOBA"
"266","NARIÑO"
"266","NARIÑO"
"246","NORTE SANTANDER"
"246","NORTE SANTANDER"
"198","TOLIMA"
"198","TOLIMA"
"262","CALDAS"
"262","CALDAS"
"297","ANTIOQUIA"
"297","ANTIOQUIA"
"308","BOGOTÁ"
"308","BOGOTÁ"
"245","HUILA"
"245","HUILA"
"273","ANTIOQUIA"
"273","ANTIOQUIA"
"196","SUCRE"
"196","SUCRE"
"228","NARIÑO"
"228","NARIÑO"
"253","CESAR"
"253","CESAR"
"231","BOGOTÁ"
"231","BOGOTÁ"
"232","CESAR"
"232","CESAR"
"303","ANTIOQUIA"
"303","ANTIOQUIA"
"257","ANTIOQUIA"
"257","ANTIOQUIA"
"225","VALLE"
"207","CORDOBA"
"207","CORDOBA"
"276","HUILA"
"276","HUILA"
"170","CAUCA"
"170","CAUCA"
"233","CORDOBA"
"233","CORDOBA"
"269","ATLANTICO"
"269","ATLANTICO"
"231","NARIÑO"
"231","NARIÑO"
"308","ATLANTICO"
"308","ATLANTICO"
"288","TOLIMA"
"288","TOLIMA"
"303","SANTANDER"
"303","SANTANDER"
"228","BOLIVAR"
"228","BOLIVAR"
"217","CORDOBA"
"217","CORDOBA"
"296","NORTE SANTANDER"
"296","NORTE SANTANDER"
"270","CESAR"
"270","CESAR"
"156","MAGDALENA"
"156","MAGDALENA"
"282","BOGOTÁ"
"282","BOGOTÁ"
"278","CAUCA"
"278","CAUCA"
"256","CORDOBA"
"256","CORDOBA"
"200","CORDOBA"
"200","CORDOBA"
"231","VALLE"
"290","BOLIVAR"
"290","BOLIVAR"
"206","LA GUAJIRA"
"206","LA GUAJIRA"
"251","BOGOTÁ"
"251","BOGOTÁ"
"262","VALLE"
"192","VALLE"
"192","VALLE"
"281","BOGOTÁ"
"281","BOGOTÁ"
"190","ANTIOQUIA"
"190","ANTIOQUIA"
"265","ATLANTICO"
"265","ATLANTICO"
"206","VALLE"
"206","VALLE"
"296","CAQUETA"
"296","CAQUETA"
"240","ANTIOQUIA"
"240","ANTIOQUIA"
"226","ANTIOQUIA"
"226","ANTIOQUIA"
"226","ANTIOQUIA"
"226","ANTIOQUIA"
"236","NORTE SANTANDER"
"236","NORTE SANTANDER"
"230","ANTIOQUIA"
"230","ANTIOQUIA"
"150","NARIÑO"
"150","NARIÑO"
"256","ARAUCA"
"256","ARAUCA"
"162","LA GUAJIRA"
"162","LA GUAJIRA"
"231","NARIÑO"
"231","NARIÑO"
"305","SUCRE"
"305","SUCRE"
"237","LA GUAJIRA"
"237","LA GUAJIRA"
"280","SANTANDER"
"280","SANTANDER"
"179","BOYACA"
"179","BOYACA"
"170","BOGOTÁ"
"385","CASANARE"
"385","CASANARE"
"205","BOYACA"
"205","BOYACA"
"284","VALLE"
"342","CUNDINAMARCA"
"342","CUNDINAMARCA"
"318","CALDAS"
"318","CALDAS"
"227","ANTIOQUIA"
"227","ANTIOQUIA"
"297","NARIÑO"
"297","NARIÑO"
"245","HUILA"
"245","HUILA"
"245","CUNDINAMARCA"
"245","CUNDINAMARCA"
"208","NARIÑO"
"208","NARIÑO"
"250","TOLIMA"
"250","TOLIMA"
"226","VALLE"
"226","VALLE"
"308","CAQUETA"
"308","CAQUETA"
"203","BOGOTÁ"
"203","BOGOTÁ"
"191","BOGOTÁ"
"191","BOGOTÁ"
"264","CUNDINAMARCA"
"264","CUNDINAMARCA"
"306","CESAR"
"306","CESAR"
"246","VALLE"
"246","VALLE"
"216","PUTUMAYO"
"216","PUTUMAYO"
"326","BOGOTÁ"
"326","BOGOTÁ"
"238","BOGOTÁ"
"238","BOGOTÁ"
"180","BOGOTÁ"
"180","BOGOTÁ"
"152","LA GUAJIRA"
"152","LA GUAJIRA"
"237","SANTANDER"
"237","SANTANDER"
"274","BOGOTÁ"
"274","BOGOTÁ"
"206","MAGDALENA"
"206","MAGDALENA"
"275","VALLE"
"275","VALLE"
"339","RISARALDA"
"339","RISARALDA"
"173","SUCRE"
"173","SUCRE"
"312","VALLE"
"204","ARAUCA"
"204","ARAUCA"
"208","NARIÑO"
"208","NARIÑO"
"260","SUCRE"
"260","SUCRE"
"253","ANTIOQUIA"
"253","ANTIOQUIA"
"273","ANTIOQUIA"
"273","ANTIOQUIA"
"200","META"
"200","META"
"183","MAGDALENA"
"183","MAGDALENA"
"233","ATLANTICO"
"233","ATLANTICO"
"211","TOLIMA"
"211","TOLIMA"
"228","BOLIVAR"
"228","BOLIVAR"
"204","CAUCA"
"204","CAUCA"
"198","ATLANTICO"
"198","ATLANTICO"
"282","VALLE"
"282","VALLE"
"282","VALLE"
"282","VALLE"
"270","CUNDINAMARCA"
"270","CUNDINAMARCA"
"230","ANTIOQUIA"
"230","ANTIOQUIA"
"178","CESAR"
"178","CESAR"
"250","ANTIOQUIA"
"250","ANTIOQUIA"
"336","NORTE SANTANDER"
"336","NORTE SANTANDER"
"244","VALLE"
"244","VALLE"
"340","ANTIOQUIA"
"340","ANTIOQUIA"
"292","BOLIVAR"
"292","BOLIVAR"
"298","CESAR"
"298","CESAR"
"233","RISARALDA"
"233","RISARALDA"
"267","CESAR"
"267","CESAR"
"229","LA GUAJIRA"
"229","LA GUAJIRA"
"275","ATLANTICO"
"275","ATLANTICO"
"357","MAGDALENA"
"357","MAGDALENA"
"288","BOLIVAR"
"288","BOLIVAR"
"327","META"
"327","META"
"330","CASANARE"
"330","CASANARE"
"284","BOGOTÁ"
"284","BOGOTÁ"
"324","META"
"324","META"
"225","CAUCA"
"225","CAUCA"
"141","BOLIVAR"
"141","BOLIVAR"
"224","SANTANDER"
"224","SANTANDER"
"218","CESAR"
"218","CESAR"
"226","CAQUETA"
"226","CAQUETA"
"243","BOGOTÁ"
"243","BOGOTÁ"
"262","HUILA"
"262","HUILA"
"208","QUINDIO"
"208","QUINDIO"
"228","CAUCA"
"228","CAUCA"
"236","ANTIOQUIA"
"236","ANTIOQUIA"
"217","CORDOBA"
"217","CORDOBA"
"300","ANTIOQUIA"
"300","ANTIOQUIA"
"242","CAUCA"
"242","CAUCA"
"254","CESAR"
"254","CESAR"
"204","ANTIOQUIA"
"204","ANTIOQUIA"
"233","BOGOTÁ"
"233","BOGOTÁ"
"60","VALLE"
"250","CESAR"
"250","CESAR"
"217","ANTIOQUIA"
"217","ANTIOQUIA"
"317","ANTIOQUIA"
"317","ANTIOQUIA"
"314","BOGOTÁ"
"314","BOGOTÁ"
"265","VALLE"
"265","VALLE"
"316","ANTIOQUIA"
"316","ANTIOQUIA"
"200","NARIÑO"
"200","NARIÑO"
"223","CORDOBA"
"223","CORDOBA"
"215","CASANARE"
"215","CASANARE"
"286","ANTIOQUIA"
"286","ANTIOQUIA"
"286","ANTIOQUIA"
"286","ANTIOQUIA"
"230","BOLIVAR"
"230","BOLIVAR"
"310","BOGOTÁ"
"310","BOGOTÁ"
"214","META"
"214","META"
"216","NARIÑO"
"216","NARIÑO"
"229","VALLE"
"229","VALLE"
"263","NORTE SANTANDER"
"263","NORTE SANTANDER"
"205","ATLANTICO"
"205","ATLANTICO"
"225","BOGOTÁ"
"225","BOGOTÁ"
"189","MAGDALENA"
"189","MAGDALENA"
"195","ATLANTICO"
"195","ATLANTICO"
"275","RISARALDA"
"275","RISARALDA"
"203","ANTIOQUIA"
"203","ANTIOQUIA"
"318","META"
"318","META"
"231","SANTANDER"
"231","SANTANDER"
"242","SANTANDER"
"242","SANTANDER"
"298","VALLE"
"298","VALLE"
"271","SANTANDER"
"271","SANTANDER"
"197","BOLIVAR"
"197","BOLIVAR"
"226","VALLE"
"226","VALLE"
"168","BOLIVAR"
"168","BOLIVAR"
"228","BOGOTÁ"
"228","BOGOTÁ"
"177","ANTIOQUIA"
"177","ANTIOQUIA"
"331","TOLIMA"
"331","TOLIMA"
"185","VALLE"
"185","VALLE"
"273","BOYACA"
"273","BOYACA"
"252","CORDOBA"
"252","CORDOBA"
"294","BOGOTÁ"
"294","BOGOTÁ"
"232","ATLANTICO"
"232","ATLANTICO"
"209","BOGOTÁ"
"247","TOLIMA"
"247","TOLIMA"
"298","CAUCA"
"298","CAUCA"
"256","BOGOTÁ"
"256","BOGOTÁ"
"160","NARIÑO"
"160","NARIÑO"
"310","BOGOTÁ"
"310","BOGOTÁ"
"207","CUNDINAMARCA"
"207","CUNDINAMARCA"
"254","ATLANTICO"
"254","ATLANTICO"
"289","TOLIMA"
"289","TOLIMA"
"213","CESAR"
"213","CESAR"
"238","ARAUCA"
"238","ARAUCA"
"257","CUNDINAMARCA"
"257","CUNDINAMARCA"
"305","VALLE"
"305","VALLE"
"295","VALLE"
"295","VALLE"
"248","NARIÑO"
"248","NARIÑO"
"273","RISARALDA"
"273","RISARALDA"
"186","ANTIOQUIA"
"186","ANTIOQUIA"
"207","TOLIMA"
"207","TOLIMA"
"279","CUNDINAMARCA"
"279","CUNDINAMARCA"
"346","SUCRE"
"346","SUCRE"
"280","CAUCA"
"280","CAUCA"
"245","VALLE"
"245","VALLE"
"207","NARIÑO"
"207","NARIÑO"
"292","RISARALDA"
"292","RISARALDA"
"275","CUNDINAMARCA"
"275","CUNDINAMARCA"
"262","ANTIOQUIA"
"262","ANTIOQUIA"
"189","VALLE"
"189","VALLE"
"136","ATLANTICO"
"136","ATLANTICO"
"186","NARIÑO"
"186","NARIÑO"
"238","META"
"238","META"
"232","SANTANDER"
"232","SANTANDER"
"215","CAUCA"
"215","CAUCA"
"236","VALLE"
"236","VALLE"
"211","CUNDINAMARCA"
"211","CUNDINAMARCA"
"194","SANTANDER"
"194","SANTANDER"
"255","TOLIMA"
"255","TOLIMA"
"199","LA GUAJIRA"
"199","LA GUAJIRA"
"263","SANTANDER"
"263","SANTANDER"
"263","CUNDINAMARCA"
"263","CUNDINAMARCA"
"203","CAQUETA"
"203","CAQUETA"
"297","CASANARE"
"297","CASANARE"
"280","ANTIOQUIA"
"280","ANTIOQUIA"
"269","BOLIVAR"
"269","BOLIVAR"
"209","CHOCO"
"209","CHOCO"
"281","RISARALDA"
"281","RISARALDA"
"190","CESAR"
"190","CESAR"
"207","ANTIOQUIA"
"207","ANTIOQUIA"
"216","ANTIOQUIA"
"216","ANTIOQUIA"
"347","HUILA"
"347","HUILA"
"213","MAGDALENA"
"213","MAGDALENA"
"180","QUINDIO"
"180","QUINDIO"
"334","BOYACA"
"334","BOYACA"
"282","ANTIOQUIA"
"282","ANTIOQUIA"
"205","TOLIMA"
"205","TOLIMA"
"159","BOLIVAR"
"159","BOLIVAR"
"230","CALDAS"
"230","CALDAS"
"192","CESAR"
"192","CESAR"
"316","BOGOTÁ"
"316","BOGOTÁ"
"267","VALLE"
"267","VALLE"
"350","META"
"350","META"
"189","NARIÑO"
"189","NARIÑO"
"262","BOGOTÁ"
"262","BOGOTÁ"
"233","CORDOBA"
"233","CORDOBA"
"190","AMAZONAS"
"190","AMAZONAS"
"232","TOLIMA"
"232","TOLIMA"
"340","SUCRE"
"340","SUCRE"
"233","GUAVIARE"
"233","GUAVIARE"
"271","BOLIVAR"
